household_size,has_ac,season_hot,season_rainy,weekend_ratio,energy_consumption_kwh
3,1,0,1,0.25806451612903225,7.2
1,1,0,0,0.3333333333333333,3.5
4,0,0,1,0.25806451612903225,10.5
1,1,0,0,0.25806451612903225,3.1
5,0,0,1,0.25806451612903225,11.8
5,0,1,0,0.3225806451612903,11.9
1,1,0,1,0.3225806451612903,2.8
4,0,1,0,0.2903225806451613,8.7
2,1,0,0,0.25806451612903225,8.0
1,0,0,0,0.25806451612903225,3.3
3,1,0,0,0.25806451612903225,12.7
5,1,0,1,0.25806451612903225,18.5
1,0,1,0,0.26666666666666666,3.1
5,0,0,0,0.2857142857142857,12.6
3,0,1,0,0.2903225806451613,6.9
6,1,0,0,0.25806451612903225,20.0
2,0,0,1,0.3225806451612903,4.3
4,1,1,0,0.2903225806451613,14.2
2,0,0,1,0.26666666666666666,4.7
3,1,1,0,0.26666666666666666,7.1
6,0,0,0,0.25806451612903225,16.2
2,0,0,0,0.2857142857142857,4.1
3,1,0,1,0.25806451612903225,11.1
2,0,0,0,0.2857142857142857,4.0
5,0,0,0,0.3333333333333333,13.0
3,1,1,0,0.3,10.2
2,0,0,1,0.3225806451612903,3.4
5,0,1,0,0.3,16.0
4,0,0,0,0.3333333333333333,10.1
6,1,0,1,0.3225806451612903,20.0
2,0,0,0,0.2857142857142857,4.2
4,1,1,0,0.3,11.4
6,0,0,0,0.2857142857142857,15.3
4,1,0,0,0.25806451612903225,15.5
4,1,0,1,0.3225806451612903,13.7
4,1,1,0,0.3225806451612903,13.8
6,1,0,1,0.25806451612903225,20.0
3,0,0,0,0.25806451612903225,9.4
6,0,0,1,0.3225806451612903,14.2
2,1,0,0,0.25806451612903225,10.6
6,0,1,0,0.2903225806451613,13.8
5,0,0,0,0.2857142857142857,12.9
2,0,0,1,0.3225806451612903,2.8
5,1,1,0,0.3225806451612903,18.1
6,1,1,0,0.3,20.0
2,0,1,0,0.3,5.9
6,1,1,0,0.2903225806451613,20.0
5,0,0,0,0.25806451612903225,13.9
4,0,0,0,0.25806451612903225,11.8
3,1,0,0,0.25806451612903225,12.5
2,1,0,1,0.3225806451612903,8.1
4,1,0,0,0.2857142857142857,15.0
4,0,0,1,0.25806451612903225,9.9
2,1,0,0,0.25806451612903225,6.3
6,0,1,0,0.2903225806451613,12.2
4,0,1,0,0.26666666666666666,9.0
5,0,1,0,0.3225806451612903,11.6
3,1,0,0,0.25806451612903225,14.0
3,0,0,1,0.25806451612903225,7.2
2,1,1,0,0.3,9.0
3,1,1,0,0.3,13.4
5,1,0,1,0.3225806451612903,17.5
6,1,0,1,0.3225806451612903,20.0
2,1,0,1,0.3225806451612903,8.5
4,0,1,0,0.3,9.9
2,0,0,1,0.25806451612903225,4.2
5,1,1,0,0.26666666666666666,17.6
6,0,1,0,0.3,16.4
5,0,1,0,0.3225806451612903,14.4
5,1,0,0,0.25806451612903225,19.1
2,0,1,0,0.26666666666666666,6.5
1,0,1,0,0.26666666666666666,4.9
4,0,0,1,0.3225806451612903,10.2
6,0,1,0,0.3225806451612903,14.9
1,0,0,1,0.26666666666666666,1.2
2,0,0,0,0.2857142857142857,8.2
6,0,0,0,0.25806451612903225,13.3
5,1,0,0,0.25806451612903225,14.0
5,0,0,0,0.3333333333333333,12.5
4,1,1,0,0.3225806451612903,14.4
5,1,1,0,0.3,17.8
6,0,1,0,0.3225806451612903,15.2
5,1,0,0,0.3333333333333333,16.5
3,1,0,1,0.25806451612903225,11.3
4,1,1,0,0.2903225806451613,14.6
5,1,0,0,0.2857142857142857,17.1
6,0,1,0,0.2903225806451613,13.7
3,1,0,1,0.26666666666666666,8.5
1,0,0,1,0.26666666666666666,0.5
6,1,1,0,0.2903225806451613,20.0
5,0,0,1,0.25806451612903225,14.3
6,1,0,1,0.25806451612903225,19.1
3,1,1,0,0.3225806451612903,10.7
4,1,0,0,0.2857142857142857,13.5
4,1,0,1,0.3225806451612903,12.2
2,0,0,1,0.26666666666666666,3.1
3,0,1,0,0.2903225806451613,8.2
1,1,1,0,0.26666666666666666,2.0
5,0,0,1,0.25806451612903225,13.1
6,0,0,0,0.3333333333333333,14.6
2,0,1,0,0.3225806451612903,4.6
3,0,1,0,0.3225806451612903,9.0
2,0,0,0,0.2857142857142857,3.7
6,0,1,0,0.26666666666666666,16.0
1,1,0,0,0.25806451612903225,5.6
2,0,0,1,0.25806451612903225,5.5
3,0,0,0,0.25806451612903225,10.1
4,1,0,1,0.25806451612903225,14.7
2,0,1,0,0.3225806451612903,6.0
1,0,0,0,0.25806451612903225,3.0
2,0,1,0,0.2903225806451613,7.2
4,1,1,0,0.3225806451612903,13.9
1,0,0,1,0.25806451612903225,4.0
2,1,0,0,0.2857142857142857,6.7
6,1,0,0,0.25806451612903225,20.0
4,0,1,0,0.26666666666666666,8.6
4,0,1,0,0.3,9.3
1,0,1,0,0.3225806451612903,4.5
4,0,1,0,0.3225806451612903,10.1
2,0,0,0,0.3333333333333333,6.8
3,0,0,0,0.25806451612903225,9.7
5,0,0,0,0.25806451612903225,14.1
2,0,1,0,0.2903225806451613,6.7
2,1,1,0,0.2903225806451613,2.9
1,0,0,0,0.3333333333333333,3.8
1,0,0,0,0.2857142857142857,2.2
5,0,0,0,0.25806451612903225,12.5
2,1,1,0,0.3,9.3
3,1,1,0,0.3225806451612903,9.9
5,0,0,0,0.3333333333333333,9.1
1,1,1,0,0.2903225806451613,2.8
4,1,1,0,0.26666666666666666,16.7
5,0,0,1,0.26666666666666666,14.1
1,1,1,0,0.3225806451612903,1.2
5,0,0,1,0.25806451612903225,11.9
4,0,1,0,0.26666666666666666,10.7
4,0,0,0,0.25806451612903225,9.8
1,1,0,1,0.25806451612903225,5.9
6,0,0,1,0.3225806451612903,13.4
5,1,0,0,0.25806451612903225,20.0
2,1,0,1,0.3225806451612903,6.6
4,1,1,0,0.2903225806451613,11.6
3,0,0,0,0.25806451612903225,8.2
5,0,0,0,0.25806451612903225,12.3
5,0,1,0,0.3225806451612903,12.6
4,1,0,0,0.25806451612903225,15.9
3,1,0,1,0.25806451612903225,11.1
2,0,0,1,0.25806451612903225,3.2
1,0,0,0,0.2857142857142857,3.7
5,0,0,0,0.2857142857142857,9.8
2,0,1,0,0.3,5.0
5,1,1,0,0.2903225806451613,17.0
4,1,0,0,0.25806451612903225,16.1
5,0,0,1,0.3225806451612903,13.9
2,0,0,1,0.25806451612903225,3.2
6,0,1,0,0.3225806451612903,14.2
5,1,0,0,0.25806451612903225,17.9
4,1,1,0,0.3225806451612903,15.9
2,0,1,0,0.3,3.2
3,1,1,0,0.26666666666666666,7.6
2,0,1,0,0.26666666666666666,6.9
1,0,0,1,0.3225806451612903,2.8
6,1,1,0,0.3225806451612903,20.0
5,0,1,0,0.3,14.4
5,1,0,1,0.3225806451612903,18.2
5,0,1,0,0.26666666666666666,12.9
1,1,0,0,0.25806451612903225,4.0
1,0,0,0,0.2857142857142857,3.1
3,0,0,0,0.25806451612903225,6.2
5,1,0,0,0.3333333333333333,19.7
1,1,1,0,0.3,2.4
5,0,0,1,0.25806451612903225,11.5
3,0,0,1,0.25806451612903225,5.9
3,1,0,0,0.25806451612903225,8.7
6,1,0,1,0.3225806451612903,20.0
6,0,0,1,0.25806451612903225,16.0
5,1,1,0,0.2903225806451613,16.2
1,0,1,0,0.3225806451612903,2.8
5,1,0,1,0.25806451612903225,18.3
4,1,0,0,0.2857142857142857,12.6
4,0,0,1,0.25806451612903225,10.2
5,1,1,0,0.2903225806451613,17.6
1,0,1,0,0.3,2.0
4,0,1,0,0.26666666666666666,6.2
3,0,0,1,0.3225806451612903,5.0
1,0,0,0,0.3333333333333333,2.9
5,0,0,0,0.2857142857142857,12.2
5,1,0,1,0.25806451612903225,15.7
1,0,1,0,0.3,1.2
3,1,0,1,0.25806451612903225,11.1
6,0,0,1,0.26666666666666666,16.0
1,0,1,0,0.26666666666666666,4.9
4,1,1,0,0.2903225806451613,14.0
3,1,0,1,0.25806451612903225,13.5
6,0,0,1,0.25806451612903225,11.9
2,1,0,1,0.25806451612903225,7.3
3,1,1,0,0.26666666666666666,11.8
5,1,0,1,0.26666666666666666,19.3
5,0,0,0,0.25806451612903225,10.7
6,1,1,0,0.3225806451612903,20.0
5,0,0,1,0.25806451612903225,11.7
6,1,1,0,0.26666666666666666,20.0
5,1,0,1,0.26666666666666666,19.1
2,0,0,1,0.25806451612903225,5.7
1,1,1,0,0.3,3.5
1,0,0,1,0.3225806451612903,1.3
3,1,1,0,0.26666666666666666,12.1
1,1,1,0,0.2903225806451613,3.5
6,0,1,0,0.3,17.5
2,0,1,0,0.3225806451612903,6.5
2,1,1,0,0.3,5.7
6,0,0,1,0.3225806451612903,15.6
3,0,1,0,0.26666666666666666,10.0
6,0,1,0,0.3225806451612903,14.8
6,0,1,0,0.3,16.0
1,1,0,1,0.3225806451612903,4.3
6,0,0,0,0.3333333333333333,17.0
1,1,1,0,0.26666666666666666,5.4
6,1,0,1,0.25806451612903225,20.0
3,1,0,1,0.25806451612903225,12.3
3,1,1,0,0.3225806451612903,12.4
5,0,0,0,0.2857142857142857,14.2
2,0,0,1,0.25806451612903225,4.0
1,0,1,0,0.26666666666666666,4.2
4,1,0,1,0.26666666666666666,11.9
4,0,1,0,0.26666666666666666,11.3
3,1,1,0,0.3,10.1
4,1,1,0,0.3,13.6
2,1,0,0,0.25806451612903225,7.3
1,0,0,0,0.25806451612903225,1.0
4,1,1,0,0.26666666666666666,14.8
3,0,1,0,0.3225806451612903,8.4
2,1,0,1,0.3225806451612903,8.6
1,0,1,0,0.26666666666666666,5.8
1,1,0,1,0.25806451612903225,3.0
1,1,0,0,0.25806451612903225,3.2
2,1,0,0,0.2857142857142857,7.8
4,1,0,0,0.2857142857142857,12.3
4,0,0,0,0.3333333333333333,10.8
4,1,0,1,0.3225806451612903,12.3
5,1,1,0,0.3225806451612903,17.4
3,0,0,1,0.25806451612903225,5.3
1,0,0,1,0.25806451612903225,1.5
4,0,1,0,0.3225806451612903,11.1
4,1,1,0,0.3,15.0
3,0,1,0,0.3,4.5
6,0,0,0,0.25806451612903225,12.7
1,1,0,1,0.3225806451612903,3.7
4,0,0,1,0.26666666666666666,8.4
6,0,1,0,0.2903225806451613,16.3
1,0,0,1,0.3225806451612903,2.3
5,1,0,0,0.3333333333333333,17.4
2,0,0,1,0.25806451612903225,3.5
1,0,0,1,0.26666666666666666,4.0
3,0,0,1,0.25806451612903225,8.8
4,0,0,1,0.25806451612903225,10.6
5,1,1,0,0.2903225806451613,16.5
4,0,0,0,0.2857142857142857,13.4
1,1,0,0,0.2857142857142857,5.3
4,1,0,0,0.25806451612903225,15.9
5,1,0,0,0.25806451612903225,18.4
2,1,1,0,0.2903225806451613,7.3
4,1,1,0,0.2903225806451613,15.9
3,1,0,1,0.26666666666666666,12.1
6,1,0,0,0.2857142857142857,17.4
5,0,1,0,0.26666666666666666,12.9
3,0,1,0,0.2903225806451613,8.7
4,1,0,1,0.25806451612903225,12.7
4,1,0,1,0.26666666666666666,17.2
1,0,0,1,0.25806451612903225,2.8
1,1,0,0,0.25806451612903225,3.7
5,1,0,0,0.3333333333333333,17.9
3,1,0,0,0.3333333333333333,12.1
4,1,0,1,0.3225806451612903,15.8
2,0,1,0,0.3,2.1
1,1,0,0,0.3333333333333333,3.3
4,0,1,0,0.3,12.2
1,1,0,1,0.25806451612903225,4.3
4,1,0,0,0.25806451612903225,12.5
1,1,0,0,0.25806451612903225,6.2
4,0,0,0,0.25806451612903225,8.2
1,1,1,0,0.26666666666666666,4.0
5,0,1,0,0.3225806451612903,13.3
3,1,1,0,0.26666666666666666,11.4
1,0,1,0,0.3,0.6
1,1,1,0,0.3225806451612903,4.6
6,0,1,0,0.2903225806451613,14.0
4,0,0,1,0.25806451612903225,10.2
5,1,1,0,0.2903225806451613,15.2
4,1,0,0,0.2857142857142857,16.5
6,0,1,0,0.26666666666666666,14.3
4,1,0,1,0.26666666666666666,17.7
3,1,0,1,0.26666666666666666,11.7
3,0,1,0,0.3225806451612903,6.4
4,1,1,0,0.2903225806451613,14.7
1,1,0,1,0.25806451612903225,5.3
1,1,0,0,0.3333333333333333,5.7
3,1,0,0,0.3333333333333333,9.0
5,0,0,1,0.3225806451612903,12.1
6,1,0,1,0.26666666666666666,20.0
5,0,0,0,0.2857142857142857,13.6
2,1,0,0,0.25806451612903225,7.1
2,1,0,0,0.25806451612903225,9.1
4,1,0,0,0.25806451612903225,16.7
2,0,0,1,0.3225806451612903,6.3
4,0,1,0,0.2903225806451613,10.9
3,1,0,1,0.3225806451612903,8.3
4,0,0,1,0.25806451612903225,12.8
2,0,1,0,0.26666666666666666,6.1
3,0,1,0,0.3225806451612903,8.0
6,1,0,1,0.25806451612903225,20.0
2,0,0,0,0.2857142857142857,5.7
3,1,1,0,0.3225806451612903,11.1
2,0,0,0,0.25806451612903225,5.8
1,0,0,0,0.3333333333333333,0.5
2,1,0,0,0.2857142857142857,10.5
3,1,1,0,0.26666666666666666,12.0
1,0,1,0,0.2903225806451613,2.7
1,1,1,0,0.2903225806451613,4.1
1,0,0,0,0.25806451612903225,3.9
4,1,0,1,0.26666666666666666,13.5
2,0,0,1,0.26666666666666666,4.2
3,0,0,1,0.25806451612903225,6.7
1,1,0,1,0.25806451612903225,3.7
6,1,0,0,0.25806451612903225,20.0
4,1,0,1,0.26666666666666666,14.4
2,0,0,0,0.2857142857142857,3.9
2,1,0,1,0.3225806451612903,8.6
2,1,0,1,0.25806451612903225,6.2
4,0,0,0,0.25806451612903225,11.5
3,1,0,1,0.26666666666666666,10.7
2,1,0,1,0.26666666666666666,4.4
1,1,1,0,0.3,3.7
5,1,0,0,0.25806451612903225,19.2
2,1,1,0,0.2903225806451613,10.1
1,1,1,0,0.2903225806451613,3.1
4,0,0,0,0.25806451612903225,8.9
5,0,1,0,0.2903225806451613,12.2
3,1,1,0,0.3225806451612903,11.5
1,1,0,1,0.3225806451612903,1.9
4,1,1,0,0.3225806451612903,16.6
1,1,0,0,0.25806451612903225,4.8
1,1,0,1,0.26666666666666666,7.5
4,1,0,1,0.25806451612903225,15.6
6,1,1,0,0.3225806451612903,20.0
1,1,1,0,0.26666666666666666,1.4
2,1,0,1,0.3225806451612903,7.8
2,0,1,0,0.2903225806451613,5.3
6,1,1,0,0.26666666666666666,20.0
5,0,0,0,0.25806451612903225,12.1
3,0,0,1,0.25806451612903225,7.6
1,1,0,0,0.2857142857142857,4.8
6,0,0,0,0.25806451612903225,11.9
1,0,1,0,0.26666666666666666,1.3
4,0,0,0,0.25806451612903225,9.0
2,1,0,0,0.25806451612903225,11.0
2,0,1,0,0.3225806451612903,5.8
3,1,1,0,0.26666666666666666,10.2
5,1,1,0,0.26666666666666666,18.7
5,1,0,0,0.25806451612903225,16.0
1,1,1,0,0.26666666666666666,6.5
3,0,1,0,0.26666666666666666,4.4
5,0,0,0,0.25806451612903225,11.2
6,1,1,0,0.2903225806451613,20.0
2,0,1,0,0.3225806451612903,4.1
2,0,0,1,0.25806451612903225,6.0
5,1,0,0,0.2857142857142857,16.7
2,0,1,0,0.26666666666666666,5.6
3,1,0,0,0.25806451612903225,8.6
2,1,0,0,0.25806451612903225,6.7
3,0,0,1,0.25806451612903225,9.6
6,1,0,0,0.25806451612903225,20.0
4,1,0,0,0.25806451612903225,16.2
6,0,0,1,0.26666666666666666,14.5
2,0,0,1,0.3225806451612903,4.5
1,1,0,0,0.3333333333333333,5.8
2,0,1,0,0.2903225806451613,4.6
4,0,0,1,0.25806451612903225,8.6
3,1,1,0,0.2903225806451613,9.8
3,1,0,0,0.2857142857142857,10.4
6,0,1,0,0.3225806451612903,13.6
3,1,0,0,0.2857142857142857,11.1
4,1,0,0,0.3333333333333333,14.3
4,0,0,1,0.25806451612903225,11.1
4,0,1,0,0.3225806451612903,11.7
5,1,1,0,0.3225806451612903,20.0
1,0,1,0,0.26666666666666666,3.5
2,0,1,0,0.3,6.6
3,0,0,1,0.26666666666666666,7.8
5,1,1,0,0.3,18.1
3,1,0,0,0.3333333333333333,12.0
4,1,0,1,0.25806451612903225,14.2
2,1,1,0,0.2903225806451613,7.9
5,1,0,0,0.2857142857142857,20.0
5,1,0,0,0.25806451612903225,18.8
3,1,1,0,0.3225806451612903,12.4
6,1,1,0,0.3225806451612903,20.0
2,1,0,0,0.2857142857142857,8.7
1,1,1,0,0.3225806451612903,1.0
2,0,0,1,0.25806451612903225,3.2
6,0,0,0,0.3333333333333333,15.5
2,0,1,0,0.3225806451612903,2.9
4,1,0,1,0.26666666666666666,14.8
5,1,0,0,0.25806451612903225,20.0
2,1,1,0,0.26666666666666666,5.6
1,0,0,1,0.25806451612903225,2.2
4,1,1,0,0.26666666666666666,11.7
5,0,1,0,0.2903225806451613,12.2
1,0,1,0,0.2903225806451613,6.0
1,1,0,0,0.25806451612903225,6.8
3,1,0,1,0.25806451612903225,12.3
5,1,0,1,0.26666666666666666,16.7
1,0,0,1,0.25806451612903225,3.6
4,1,1,0,0.2903225806451613,13.9
1,0,0,0,0.25806451612903225,1.1
1,1,1,0,0.2903225806451613,1.3
2,1,1,0,0.3225806451612903,7.4
2,0,0,1,0.25806451612903225,5.5
6,1,0,1,0.25806451612903225,20.0
2,1,0,0,0.3333333333333333,6.5
2,1,1,0,0.3225806451612903,7.2
4,0,1,0,0.3225806451612903,8.3
5,1,0,1,0.26666666666666666,18.2
1,1,0,0,0.3333333333333333,2.9
6,0,1,0,0.3,14.3
1,1,0,1,0.3225806451612903,6.2
3,1,0,1,0.26666666666666666,7.3
4,0,0,1,0.25806451612903225,7.6
2,1,1,0,0.26666666666666666,8.2
1,1,0,1,0.25806451612903225,3.5
1,0,1,0,0.3225806451612903,3.8
3,1,0,1,0.25806451612903225,11.6
2,0,0,1,0.25806451612903225,7.0
4,0,1,0,0.3,9.3
6,0,0,1,0.3225806451612903,13.2
5,1,1,0,0.3225806451612903,18.4
2,1,0,1,0.3225806451612903,5.6
3,0,1,0,0.3,9.8
2,1,0,0,0.25806451612903225,6.8
4,0,1,0,0.3225806451612903,8.6
2,1,0,1,0.3225806451612903,8.2
2,1,1,0,0.3,8.4
5,1,0,1,0.25806451612903225,17.2
3,1,0,0,0.3333333333333333,11.0
2,0,0,1,0.3225806451612903,4.7
5,1,0,1,0.3225806451612903,20.0
5,0,0,1,0.3225806451612903,12.4
4,1,1,0,0.26666666666666666,14.9
6,1,0,1,0.3225806451612903,20.0
2,1,0,0,0.2857142857142857,5.5
5,1,0,1,0.26666666666666666,19.9
4,0,1,0,0.3225806451612903,8.0
6,1,0,0,0.25806451612903225,19.9
4,1,1,0,0.26666666666666666,13.4
6,1,0,1,0.3225806451612903,20.0
2,0,1,0,0.26666666666666666,4.5
6,0,0,1,0.25806451612903225,15.0
3,0,0,0,0.2857142857142857,5.8
6,1,0,1,0.3225806451612903,20.0
5,0,0,1,0.25806451612903225,11.1
4,0,1,0,0.26666666666666666,11.5
5,1,0,0,0.25806451612903225,20.0
3,1,0,1,0.26666666666666666,11.9
6,0,1,0,0.3,13.0
3,0,0,0,0.2857142857142857,9.0
6,0,0,1,0.26666666666666666,11.9
6,0,1,0,0.2903225806451613,15.7
5,1,1,0,0.3,18.0
3,0,0,1,0.26666666666666666,6.1
2,1,0,0,0.25806451612903225,8.2
1,0,0,0,0.25806451612903225,0.5
5,0,1,0,0.26666666666666666,12.8
6,0,0,0,0.2857142857142857,15.4
4,0,0,0,0.2857142857142857,11.8
1,1,1,0,0.3,1.7
6,0,1,0,0.26666666666666666,16.2
6,0,0,0,0.3333333333333333,15.0
1,1,0,1,0.3225806451612903,5.9
5,0,0,0,0.3333333333333333,14.3
4,1,0,1,0.25806451612903225,13.0
1,1,0,0,0.3333333333333333,2.9
3,1,1,0,0.3225806451612903,10.3
4,1,0,1,0.25806451612903225,15.8
2,1,1,0,0.3225806451612903,11.0
2,1,0,1,0.3225806451612903,10.7
6,1,0,0,0.2857142857142857,19.3
2,1,0,1,0.26666666666666666,11.2
1,1,0,0,0.25806451612903225,4.0
3,0,1,0,0.2903225806451613,6.9
1,1,0,0,0.25806451612903225,4.7
6,1,1,0,0.2903225806451613,20.0
3,1,0,1,0.26666666666666666,11.6
1,1,0,0,0.25806451612903225,4.9
3,0,0,0,0.25806451612903225,7.4
6,1,0,0,0.3333333333333333,18.1
1,0,0,0,0.25806451612903225,1.8
6,1,0,0,0.25806451612903225,20.0
4,0,0,0,0.25806451612903225,9.6
4,1,0,0,0.25806451612903225,14.3
1,0,0,1,0.25806451612903225,4.0
3,1,0,1,0.25806451612903225,10.1
6,0,0,1,0.26666666666666666,16.7
2,1,0,0,0.25806451612903225,6.2
2,0,0,0,0.25806451612903225,6.4
5,1,0,1,0.26666666666666666,18.3
3,1,0,0,0.25806451612903225,10.8
3,0,0,1,0.25806451612903225,5.2
2,0,1,0,0.3225806451612903,2.2
1,1,0,1,0.25806451612903225,5.2
3,1,0,1,0.3225806451612903,9.9
2,1,0,0,0.25806451612903225,6.2
6,0,0,1,0.26666666666666666,15.2
6,0,0,1,0.26666666666666666,16.4
5,1,0,1,0.25806451612903225,18.8
6,1,1,0,0.26666666666666666,17.2
4,0,0,1,0.25806451612903225,11.6
5,0,0,0,0.25806451612903225,12.1
2,1,0,1,0.25806451612903225,8.3
2,0,0,1,0.25806451612903225,7.1
6,1,0,0,0.25806451612903225,20.0
2,1,0,1,0.26666666666666666,6.0
1,1,1,0,0.3,2.7
3,1,0,0,0.2857142857142857,6.8
2,1,1,0,0.3225806451612903,9.5
1,0,1,0,0.2903225806451613,1.3
5,1,0,1,0.25806451612903225,14.5
4,1,0,1,0.25806451612903225,13.7
5,1,0,1,0.25806451612903225,18.9
6,1,0,1,0.3225806451612903,20.0
1,0,0,1,0.25806451612903225,2.5
5,1,1,0,0.2903225806451613,17.6
4,1,0,0,0.25806451612903225,14.3
1,1,1,0,0.26666666666666666,3.6
6,1,0,0,0.25806451612903225,20.0
4,0,0,1,0.26666666666666666,11.5
3,1,1,0,0.2903225806451613,10.4
5,0,1,0,0.3,9.6
4,1,0,1,0.25806451612903225,14.4
4,0,1,0,0.26666666666666666,9.2
1,1,1,0,0.2903225806451613,3.0
5,1,1,0,0.3225806451612903,20.0
5,1,0,0,0.2857142857142857,16.7
1,0,1,0,0.2903225806451613,2.7
4,1,0,0,0.2857142857142857,15.8
5,0,0,0,0.2857142857142857,12.5
4,0,1,0,0.3,9.7
2,1,0,0,0.25806451612903225,7.1
2,0,0,0,0.25806451612903225,8.3
4,0,0,0,0.25806451612903225,9.8
4,1,0,0,0.25806451612903225,11.7
6,0,0,1,0.25806451612903225,18.3
1,1,1,0,0.3,5.1
4,0,0,1,0.3225806451612903,12.4
6,1,1,0,0.26666666666666666,20.0
4,0,0,1,0.3225806451612903,10.6
5,1,0,1,0.25806451612903225,18.3
1,0,0,0,0.25806451612903225,0.5
4,0,1,0,0.26666666666666666,10.2
6,0,0,0,0.25806451612903225,15.0
1,0,0,1,0.25806451612903225,5.6
2,1,0,0,0.25806451612903225,7.1
4,0,1,0,0.26666666666666666,9.2
3,0,0,1,0.25806451612903225,8.8
4,0,0,1,0.25806451612903225,10.3
6,1,0,0,0.2857142857142857,20.0
3,1,0,1,0.25806451612903225,11.8
3,1,0,1,0.26666666666666666,13.0
2,1,0,1,0.3225806451612903,8.5
1,0,0,1,0.25806451612903225,2.0
1,0,1,0,0.26666666666666666,2.8
6,1,0,1,0.25806451612903225,20.0
1,1,0,0,0.25806451612903225,6.5
3,1,0,0,0.25806451612903225,11.8
3,1,1,0,0.2903225806451613,9.2
1,1,0,0,0.3333333333333333,6.4
3,0,0,1,0.26666666666666666,10.3
3,0,1,0,0.3,9.5
5,1,0,1,0.25806451612903225,17.0
2,0,0,1,0.25806451612903225,5.5
1,1,0,1,0.3225806451612903,3.7
3,0,1,0,0.3225806451612903,9.3
2,0,0,1,0.26666666666666666,3.7
4,1,0,0,0.25806451612903225,15.3
1,0,0,1,0.26666666666666666,2.6
3,1,1,0,0.3,10.4
1,0,0,1,0.26666666666666666,1.4
1,1,1,0,0.3,5.1
6,0,0,0,0.2857142857142857,16.5
4,0,1,0,0.3,12.4
2,1,0,0,0.2857142857142857,7.8
5,1,0,0,0.25806451612903225,18.5
4,1,1,0,0.26666666666666666,15.8
2,0,0,1,0.25806451612903225,4.6
4,1,0,0,0.3333333333333333,14.1
3,1,0,1,0.3225806451612903,14.2
3,1,1,0,0.3,14.5
6,1,1,0,0.26666666666666666,20.0
3,0,0,1,0.26666666666666666,9.2
1,1,0,1,0.25806451612903225,3.2
5,0,0,0,0.3333333333333333,10.9
4,1,0,0,0.25806451612903225,14.1
4,1,0,0,0.25806451612903225,15.6
5,0,1,0,0.3225806451612903,14.0
4,0,0,1,0.25806451612903225,8.2
4,1,0,1,0.25806451612903225,15.9
3,1,0,0,0.25806451612903225,8.8
1,0,1,0,0.3225806451612903,2.2
1,0,0,1,0.3225806451612903,1.9
6,0,1,0,0.26666666666666666,15.5
3,0,1,0,0.26666666666666666,6.1
3,0,0,1,0.3225806451612903,6.9
4,0,0,1,0.25806451612903225,8.6
1,0,1,0,0.26666666666666666,3.0
4,0,0,1,0.26666666666666666,12.0
3,0,0,0,0.25806451612903225,8.2
5,0,0,1,0.3225806451612903,13.2
6,1,1,0,0.3225806451612903,20.0
1,0,0,0,0.3333333333333333,1.3
1,0,0,1,0.26666666666666666,3.3
4,1,0,0,0.25806451612903225,14.2
6,1,0,1,0.26666666666666666,20.0
6,0,0,0,0.25806451612903225,16.3
1,1,1,0,0.26666666666666666,1.8
4,1,0,0,0.3333333333333333,15.8
3,0,0,1,0.3225806451612903,6.5
1,1,0,1,0.25806451612903225,6.4
4,0,1,0,0.3225806451612903,10.5
1,0,0,1,0.25806451612903225,2.3
5,0,1,0,0.3225806451612903,13.2
2,1,0,1,0.26666666666666666,6.4
1,0,0,0,0.25806451612903225,0.5
3,0,0,1,0.26666666666666666,7.0
4,1,0,0,0.25806451612903225,14.0
4,1,0,0,0.25806451612903225,14.4
3,1,1,0,0.2903225806451613,11.9
3,0,0,0,0.2857142857142857,7.4
2,0,0,1,0.25806451612903225,5.1
1,0,0,0,0.3333333333333333,1.2
2,0,0,0,0.25806451612903225,7.4
1,1,1,0,0.3225806451612903,3.5
2,0,0,0,0.2857142857142857,7.3
2,0,0,0,0.25806451612903225,4.4
5,0,0,0,0.3333333333333333,10.4
1,1,1,0,0.2903225806451613,5.0
3,1,1,0,0.3225806451612903,12.2
5,1,0,0,0.25806451612903225,18.5
4,1,0,1,0.3225806451612903,14.1
5,0,1,0,0.26666666666666666,10.7
6,0,0,0,0.2857142857142857,15.3
2,0,0,0,0.25806451612903225,8.1
5,0,1,0,0.2903225806451613,11.2
4,0,0,1,0.3225806451612903,6.0
4,1,1,0,0.3225806451612903,13.2
4,0,0,1,0.25806451612903225,8.3
5,0,1,0,0.2903225806451613,13.0
6,1,0,0,0.25806451612903225,20.0
1,1,1,0,0.3225806451612903,3.0
3,1,0,0,0.25806451612903225,8.8
2,0,0,0,0.3333333333333333,5.1
1,0,1,0,0.3225806451612903,3.6
1,0,0,0,0.3333333333333333,0.5
6,0,0,0,0.2857142857142857,15.4
4,1,0,0,0.25806451612903225,15.2
2,1,0,1,0.3225806451612903,6.2
5,0,0,1,0.3225806451612903,9.2
6,0,0,1,0.25806451612903225,13.0
6,0,1,0,0.2903225806451613,16.0
5,0,0,1,0.25806451612903225,12.4
2,0,0,0,0.25806451612903225,7.3
1,1,0,0,0.2857142857142857,2.7
6,1,0,1,0.26666666666666666,19.7
4,0,0,1,0.3225806451612903,10.9
1,0,1,0,0.26666666666666666,3.0
6,0,1,0,0.26666666666666666,17.9
4,0,0,1,0.26666666666666666,10.5
4,0,0,1,0.25806451612903225,10.6
